Time - Plot 0	Amplitude - Plot 0	
893	-0.0450467	
894	-0.0184551	
895	-0.0265623	
896	-0.013915	
897	-0.0119693	
898	-0.00775358	
899	-0.0242923	
900	-0.0197522	
901	-0.0272108	
902	-0.0152122	
903	-0.0148879	
904	-0.0372638	
905	-0.0223465	
906	-0.00418642	
907	-0.0278594	
908	-0.0255894	
909	-0.0336966	
910	-0.0343452	
911	-0.030778	
912	-0.0106722	
913	-0.0223465	
914	-0.0333723	
915	-0.0311023	
916	-0.011645	
917	-0.0213737	
918	-0.0255894	
919	-0.0366152	
920	-0.0294809	
921	-0.00159211	
922	-0.00840216	
923	-0.0187794	
924	-0.0119693	
925	-0.0174822	
926	-0.00775358	
927	-0.0161851	
928	-0.030778	
929	-0.026238	
930	-0.0200765	
931	-0.0194279	
932	-0.0191037	
933	-0.0171579	
934	-0.00872644	
935	-0.0194279	
936	-0.0252651	
937	-0.0220222	
938	-0.0113207	
939	-0.0298051	
940	-0.0213737	
941	-0.0187794	
942	-0.00872644	
943	-0.021698	
944	-0.0187794	
945	-0.0223465	
946	-0.0320752	
947	-0.0242923	
948	-0.0122936	
949	-0.0142393	
950	-0.011645	
951	-0.0249408	
952	-0.0220222	
953	-0.00645643	
954	-0.0272108	
955	-0.0278594	
956	-0.0145636	
957	-0.00742929	
958	-0.0336966	
959	-0.0184551	
960	-0.0236437	
961	-0.0314266	
962	-0.0301294	
963	-0.0317509	
964	-0.021698	
965	-0.0233194	
966	-0.0210494	
967	-0.0311023	
968	-0.0165093	
969	-0.0129422	
970	-0.0372638	
971	-0.0336966	
972	-0.033048	
973	-0.0246165	
974	-0.0210494	
975	-0.0184551	
976	-0.035318	
977	-0.00937502	
978	-0.0346695	
979	-0.0191037	
980	-0.0272108	
981	-0.0213737	
982	-0.00353784	
983	-0.0281837	
984	-0.0191037	
985	-0.0369395	
986	-0.0369395	
987	-0.0126179	
988	-0.0249408	
989	-0.0288323	
990	-0.0155365	
991	-0.0204008	
992	-0.0317509	
993	-0.0100236	
994	-0.00775358	
995	-0.0252651	
996	-0.0298051	
997	-0.00386213	
998	-0.0434252	
999	-0.0113207	
1000	-0.00613214	
1001	-0.0298051	
1002	-0.0320752	
1003	-0.0197522	
1004	-0.0343452	
1005	-0.0288323	
1006	-0.0155365	
1007	-0.0126179	
1008	-0.0135908	
1009	-0.0268866	
1010	-0.0249408	
1011	-0.0301294	
1012	-0.0194279	
1013	-0.0311023	
1014	-0.0145636	
1015	-0.0178065	
1016	-0.0197522	
1017	-0.0165093	
1018	-0.00807787	
1019	-0.0213737	
1020	-0.0362909	
1021	-0.00710501	
1022	-0.023968	
1023	-0.0265623	
1024	-0.0272108	
1025	-0.0281837	
1026	-0.0340209	
1027	-0.00905073	
1028	-0.00126783	
1029	-0.0294809	
1030	-0.0226708	
1031	-0.0366152	
1032	-0.0233194	
1033	-0.0379123	
1034	-0.0200765	
1035	-0.0359666	
1036	-0.0129422	
1037	-0.0129422	
1038	-0.0207251	
1039	-0.0343452	
1040	-0.030778	
1041	-0.0359666	
1042	-0.0317509	
1043	-0.0129422	
1044	-0.0161851	
1045	-0.00321355	
1046	-0.0272108	
1047	-0.0220222	
1048	-0.0246165	
1049	-0.0194279	
1050	-0.000943539	
1051	-0.0281837	
1052	-0.0165093	
1053	-0.0336966	
1054	-0.0197522	
1055	-0.0213737	
1056	-0.0197522	
1057	-0.0385609	
1058	-0.0106722	
1059	-0.0181308	
1060	-0.0197522	
1061	-0.0210494	
1062	-0.0252651	
1063	-0.023968	
1064	-0.0268866	
1065	-0.0194279	
1066	-0.0181308	
1067	-0.0288323	
1068	-0.0268866	
1069	-0.021698	
1070	-0.0213737	
1071	-0.0314266	
1072	-0.0194279	
1073	-0.0281837	
1074	-0.0148879	
1075	-0.00840216	
1076	-0.0366152	
1077	-0.0145636	
1078	-0.0045107	
1079	-0.0408309	
1080	-0.0268866	
1081	-0.0184551	
1082	-0.00807787	
1083	-0.0161851	
1084	-0.0191037	
1085	-0.0327237	
1086	-0.0242923	
1087	-0.00353784	
1088	-0.0255894	
1089	-0.0268866	
1090	-0.0174822	
1091	-0.0340209	
1092	-0.0197522	
1093	-0.0298051	
1094	-0.0119693	
1095	-0.0233194	
1096	-0.00840216	
1097	-0.0233194	
1098	-0.00515928	
1099	-0.0178065	
1100	-0.0278594	
1101	-0.0197522	
1102	-0.0242923	
1103	-0.0294809	
1104	-0.0145636	
1105	-0.00937502	
1106	-0.0194279	
1107	-0.0184551	
1108	-0.0268866	
1109	-0.0126179	
1110	-0.0291566	
1111	-0.028508	
1112	-0.00710501	
1113	-0.011645	
1114	-0.0346695	
1115	-0.0220222	
1116	-0.0197522	
1117	-0.0165093	
1118	-0.0152122	
1119	-0.0327237	
1120	-0.0233194	
1121	-0.0366152	
1122	-0.0268866	
1123	-0.0135908	
1124	-0.0233194	
1125	-0.0161851	
1126	-0.0249408	
1127	-0.0233194	
1128	-0.000294964	
1129	-0.0174822	
1130	-0.0187794	
1131	-0.0229951	
1132	-0.0197522	
1133	-0.0142393	
1134	-0.0252651	
1135	-0.0184551	
1136	-0.0204008	
1137	-0.021698	
1138	-0.0268866	
1139	-0.0272108	
1140	-0.00937502	
1141	-0.0340209	
1142	-0.0155365	
1143	-0.0178065	
1144	-0.0142393	
1145	-0.0103479	
1146	-0.0236437	
1147	-0.0191037	
1148	-0.0362909	
1149	-0.0122936	
1150	-0.0204008	
1151	-0.0294809	
1152	-0.0229951	
1153	-0.0181308	
1154	-0.0171579	
1155	-0.023968	
1156	-0.0161851	
1157	-0.0229951	
1158	-0.0359666	
1159	-0.0366152	
1160	-0.00969931	
1161	-0.0304537	
1162	-0.054451	
1163	-0.0242923	
1164	-0.0333723	
1165	0.00197505	
1166	-0.0145636	
1167	-0.0129422	
1168	-0.0142393	
1169	-0.0369395	
1170	-0.0103479	
1171	-0.0249408	
1172	-0.0226708	
1173	-0.0184551	
1174	-0.0275351	
1175	-0.0194279	
1176	-0.0197522	
1177	-0.0252651	
1178	-0.0200765	
1179	-0.023968	
1180	-0.00645643	
1181	-0.0194279	
1182	-0.0129422	
1183	-0.0314266	
1184	-0.0320752	
1185	-0.0304537	
1186	-0.0226708	
1187	-0.0242923	
1188	-0.00905073	
1189	-0.0304537	
1190	-0.0148879	
1191	-0.0132665	
1192	-0.0152122	
1193	-0.00580785	
1194	-0.0236437	
1195	-0.0388852	
1196	-0.0440738	
1197	-0.0223465	
1198	-0.0197522	
1199	-0.0142393	
1200	-0.0142393	
1201	-0.00710501	
1202	-0.0113207	
1203	-0.021698	
1204	-0.0236437	
1205	-0.0246165	
1206	-0.0333723	
1207	-0.0165093	
1208	-0.0301294	
1209	-0.0165093	
1210	-0.0301294	
1211	-0.0226708	
1212	-0.0242923	
1213	-0.0210494	
1214	-0.0226708	
1215	-0.0233194	
1216	-0.0171579	
1217	-0.0213737	
1218	-0.0106722	
1219	-0.0210494	
1220	-0.033048	
1221	-0.0200765	
1222	-0.00710501	
1223	-0.0249408	
1224	-0.0320752	
1225	-0.0246165	
1226	-0.0119693	
1227	-0.0213737	
1228	-0.0362909	
1229	-0.0191037	
1230	-0.0152122	
1231	-0.0158608	
1232	-0.00710501	
1233	-0.0135908	
1234	-0.0291566	
1235	-0.0171579	
1236	-0.026238	
1237	-0.0210494	
1238	-0.0200765	
1239	-0.0200765	
1240	-0.0242923	
1241	-0.0178065	
1242	-0.0233194	
1243	-0.00288927	
1244	-0.00321355	
1245	-0.0252651	
1246	-0.0340209	
1247	-0.0223465	
1248	-0.0165093	
1249	-0.0152122	
1250	-0.0427767	
1251	-0.021698	
1252	2.93236E-5	
1253	-0.00645643	
1254	-0.0174822	
1255	-0.0197522	
1256	-0.0242923	
1257	-0.0265623	
1258	-0.00840216	
1259	-0.028508	
1260	-0.0126179	
1261	-0.0200765	
1262	-0.0181308	
1263	-0.00710501	
1264	-0.0233194	
1265	-0.0291566	
1266	-0.023968	
1267	-0.0447224	
1268	-0.0414795	
1269	-0.0255894	
1270	-0.0434252	
1271	-0.0197522	
1272	-0.0122936	
1273	-0.0268866	
1274	-0.0233194	
1275	-0.0252651	
1276	-0.0106722	
1277	-0.0298051	
1278	-0.00969931	
1279	-0.0320752	
1280	-0.0197522	
1281	-0.0320752	
1282	-0.0200765	
1283	-0.0184551	
1284	-0.0194279	
1285	-0.0223465	
1286	-0.0314266	
1287	-0.0278594	
1288	-0.0268866	
1289	-0.0142393	
1290	-0.0272108	
1291	-0.00321355	
1292	-0.0281837	
1293	-0.0155365	
1294	-0.0249408	
1295	-0.0174822	
1296	-0.00515928	
1297	-0.0246165	
1298	-0.0304537	
1299	-0.0268866	
1300	-0.0268866	
1301	-0.0187794	
1302	-0.037588	
1303	-0.0191037	
1304	-0.00872644	
1305	-0.0349937	
1306	-0.0187794	
1307	-0.0132665	
1308	-0.0194279	
1309	-0.0229951	
1310	-0.023968	
1311	-0.0200765	
1312	-0.0226708	
1313	-0.0259137	
1314	-0.0171579	
1315	-0.0191037	
1316	-0.0327237	
1317	-0.0323994	
1318	-0.0207251	
1319	-0.0184551	
1320	-0.0165093	
1321	-0.0187794	
1322	-0.0236437	
1323	-0.013915	
1324	-0.0171579	
1325	-0.00872644	
1326	-0.0236437	
1327	-0.00872644	
1328	-0.0135908	
1329	-0.0106722	
1330	-0.0109965	
1331	-0.0174822	
1332	-0.0171579	
1333	-0.0194279	
1334	-0.0191037	
1335	-0.0421281	
1336	-0.0294809	
1337	-0.0366152	
1338	-0.0304537	
1339	-0.0103479	
1340	-0.0246165	
1341	-0.0398581	
1342	-0.0272108	
1343	-0.0242923	
1344	-0.0233194	
1345	-0.0323994	
1346	-0.0207251	
1347	-0.0184551	
1348	-0.0275351	
1349	-0.0204008	
1350	-0.0226708	
1351	-0.0184551	
1352	-0.0275351	
1353	-0.0268866	
1354	-0.013915	
1355	-0.0145636	
1356	-0.0249408	
1357	-0.0194279	
1358	-0.0268866	
1359	-0.0148879	
1360	-0.0336966	
1361	-0.0223465	
1362	-0.0119693	
1363	-0.0369395	
1364	-0.0171579	
1365	-0.0223465	
1366	-0.011645	
1367	-0.0126179	
1368	-0.0236437	
