Sourcefile	20230508 152842 Faraday Airdemo Scan Analog.qmp
Exporttime	08.05.2023 15:44:11

Start Time	08.05.2023 15:38:14
End Time	08.05.2023 15:42:32


Task Name	Scan
First Mass	0,00
Scan Width	50,00

Start Time	08.05.2023 15:38:14

Mass [amu]	Ion Current [A]
32,09	3,916741e-014
32,13	3,290021e-014
32,16	2,807913e-014
32,19	2,472833e-014
32,22	2,211619e-014
32,25	2,156618e-014
32,28	2,449845e-014
32,31	2,928397e-014
32,34	3,194162e-014
32,38	2,977025e-014
32,41	2,299300e-014
32,44	1,425765e-014
32,47	7,657694e-015
32,50	5,917815e-015
32,53	7,851065e-015
32,56	1,001119e-014
32,59	1,061378e-014
32,63	1,037295e-014
32,66	9,571009e-015
32,69	6,474058e-015
32,72	-1,568172e-016
32,75	-8,561634e-015
32,78	-1,542634e-014
32,81	-1,860657e-014
32,84	-1,761931e-014
32,88	-1,350322e-014
32,91	-8,898399e-015
32,94	-5,914478e-015
32,97	-3,984255e-015
33,00	-1,941777e-015
33,03	-6,475199e-016
33,06	-1,173232e-015
33,09	-2,598723e-015
33,13	-3,556025e-015
33,16	-3,835693e-015
33,19	-3,814628e-015
33,22	-4,100967e-015
33,25	-5,702103e-015
33,28	-9,058873e-015
33,31	-1,271074e-014
33,34	-1,396558e-014
33,38	-1,136996e-014
33,41	-6,050170e-015
33,44	-6,675474e-016
33,47	2,506379e-015
33,50	2,888604e-015
33,53	1,384115e-015
33,56	-1,413601e-015
33,59	-5,897959e-015
33,63	-1,106666e-014
33,66	-1,378427e-014
33,69	-1,260830e-014
33,72	-9,342741e-015
33,75	-5,462039e-015
33,78	-7,549276e-016
33,81	4,228817e-015
33,84	7,733763e-015
33,88	8,694646e-015
33,91	7,605527e-015
33,94	5,396836e-015
33,97	1,507146e-015
34,00	-5,538371e-015
34,03	-1,490672e-014
34,06	-2,251757e-014
34,09	-2,410414e-014
34,13	-1,909218e-014
34,16	-1,137264e-014
34,19	-5,477030e-015
34,22	-2,351444e-015
34,25	-1,600355e-016
34,28	2,295582e-015
34,31	4,777970e-015
34,34	6,024987e-015
34,38	4,061904e-015
34,41	-1,598965e-015
34,44	-8,410389e-015
34,47	-1,291643e-014
34,50	-1,325026e-014
34,53	-9,964337e-015
34,56	-6,247471e-015
34,59	-5,309064e-015
34,63	-6,505920e-015
34,66	-6,785020e-015
34,69	-5,181032e-015
34,72	-3,045289e-015
34,75	-1,568726e-015
34,78	-5,400491e-016
34,81	1,447489e-015
34,84	4,414824e-015
34,88	5,646569e-015
34,91	3,316361e-015
34,94	-6,574574e-016
34,97	-2,787148e-015
35,00	-1,639578e-015
35,03	8,923624e-016
35,06	1,531870e-015
35,09	-1,361047e-015
35,13	-6,218244e-015
35,16	-9,100923e-015
35,19	-7,241001e-015
35,22	-2,291692e-015
35,25	1,042090e-015
35,28	-6,562623e-017
35,31	-3,439867e-015
35,34	-4,717385e-015
35,38	-3,090000e-015
35,41	-1,614475e-015
35,44	-2,435767e-015
35,47	-4,988559e-015
35,50	-7,844204e-015
35,53	-1,002078e-014
35,56	-1,141606e-014
35,59	-1,252151e-014
35,63	-1,355589e-014
35,66	-1,424620e-014
35,69	-1,379165e-014
35,72	-1,101941e-014
35,75	-6,155317e-015
35,78	-2,196704e-015
35,81	-1,905996e-015
35,84	-3,743644e-015
35,88	-3,907544e-015
35,91	-1,495130e-015
35,94	1,359785e-015
35,97	2,766272e-015
36,00	2,361934e-015
36,03	1,169122e-015
36,06	4,966127e-016
36,09	6,677368e-016
36,13	1,957713e-015
36,16	4,637255e-015
36,19	7,283585e-015
36,22	8,157613e-015
36,25	7,459881e-015
36,28	6,211924e-015
36,31	5,079882e-015
36,34	4,839713e-015
36,38	5,619999e-015
36,41	6,124407e-015
36,44	5,198914e-015
36,47	3,465275e-015
36,50	2,583023e-015
36,53	2,833565e-015
36,56	2,336275e-015
36,59	1,093970e-016
36,63	-1,658551e-015
36,66	-4,528213e-016
36,69	3,032694e-015
36,72	5,470531e-015
36,75	4,338555e-015
36,78	3,946873e-016
36,81	-3,470474e-015
36,84	-5,801418e-015
36,88	-7,733555e-015
36,91	-1,026229e-014
36,94	-1,246417e-014
36,97	-1,297182e-014
37,00	-1,173552e-014
37,03	-9,585638e-015
37,06	-7,000410e-015
37,09	-4,307390e-015
37,13	-1,582139e-015
37,16	2,011939e-015
37,19	6,843540e-015
37,22	1,122234e-014
37,25	1,243735e-014
37,28	9,268603e-015
37,31	3,365821e-015
37,34	-1,809138e-015
37,38	-2,988689e-015
37,41	1,588836e-015
37,44	1,060184e-014
37,47	1,856732e-014
37,50	1,905872e-014
37,53	1,100005e-014
37,56	2,365385e-016
37,59	-6,382728e-015
37,63	-6,538587e-015
37,66	-1,908459e-015
37,69	4,402773e-015
37,72	8,826895e-015
37,75	8,555245e-015
37,78	3,702848e-015
37,81	-2,430101e-015
37,84	-6,005192e-015
37,88	-5,871674e-015
37,91	-4,237943e-015
37,94	-3,636316e-015
37,97	-3,699120e-015
38,00	-2,005948e-015
38,03	2,197905e-015
38,06	6,414819e-015
38,09	7,618602e-015
38,13	5,432467e-015
38,16	1,724659e-015
38,19	-1,742589e-015
38,22	-4,130802e-015
38,25	-4,651625e-015
38,28	-2,180941e-015
38,31	3,284603e-015
38,34	8,735110e-015
38,38	1,009695e-014
38,41	7,079977e-015
38,44	2,930339e-015
38,47	-4,966040e-016
38,50	-3,525340e-015
38,53	-5,877834e-015
38,56	-6,350544e-015
38,59	-3,968186e-015
38,63	7,867812e-016
38,66	4,696176e-015
38,69	4,293704e-015
38,72	4,262740e-016
38,75	-3,019611e-015
38,78	-4,341792e-015
38,81	-4,595179e-015
38,84	-4,293029e-015
38,88	-2,537593e-015
38,91	6,032312e-016
38,94	2,726793e-015
38,97	1,601659e-015
39,00	-1,470355e-015
39,03	-2,419855e-015
39,06	8,367335e-016
39,09	5,591885e-015
39,13	7,413335e-015
39,16	4,787110e-015
39,19	-4,086590e-016
39,22	-5,187991e-015
39,25	-7,150521e-015
39,28	-5,827688e-015
39,31	-2,718435e-015
39,34	5,946738e-016
39,38	3,367606e-015
39,41	5,403682e-015
39,44	7,193897e-015
39,47	9,356453e-015
39,50	1,162032e-014
39,53	1,336011e-014
39,56	1,424514e-014
39,59	1,381575e-014
39,63	1,191584e-014
39,66	9,510714e-015
39,69	7,429608e-015
39,72	4,873327e-015
39,75	8,913860e-016
39,78	-3,591657e-015
39,81	-6,534872e-015
39,84	-7,562578e-015
39,88	-8,733832e-015
39,91	-1,062275e-014
39,94	-1,060199e-014
39,97	-7,683933e-015
40,00	-4,685548e-015
40,03	-3,947641e-015
40,06	-4,582400e-015
40,09	-4,000700e-015
40,13	-2,662073e-016
40,16	5,810144e-015
40,19	1,047657e-014
40,22	1,073248e-014
40,25	7,900235e-015
40,28	5,689837e-015
40,31	5,251931e-015
40,34	4,402409e-015
40,38	1,553555e-015
40,41	-1,939336e-015
40,44	-3,957105e-015
40,47	-4,241534e-015
40,50	-3,775346e-015
40,53	-3,033920e-015
40,56	-2,191619e-015
40,59	-2,005197e-015
40,63	-3,209057e-015
40,66	-5,507229e-015
40,69	-7,193975e-015
40,72	-5,745229e-015
40,75	-4,330085e-016
40,78	5,733545e-015
40,81	8,678793e-015
40,84	7,169330e-015
40,88	2,848898e-015
40,91	-1,745671e-015
40,94	-4,289420e-015
40,97	-4,106033e-015
41,00	-3,120312e-015
41,03	-3,345936e-015
41,06	-4,153689e-015
41,09	-3,698320e-015
41,13	-1,919727e-015
41,16	-7,392202e-016
41,19	-1,129985e-015
41,22	-1,531872e-015
41,25	-3,422416e-016
41,28	1,768941e-015
41,31	3,557902e-015
41,34	4,926725e-015
41,38	5,751427e-015
41,41	6,295527e-015
41,44	8,412726e-015
41,47	1,251773e-014
41,50	1,516927e-014
41,53	1,324896e-014
41,56	8,350469e-015
41,59	4,148708e-015
41,63	2,205242e-015
41,66	2,176214e-015
41,69	3,396199e-015
41,72	5,670890e-015
41,75	9,145075e-015
41,78	1,265457e-014
41,81	1,344952e-014
41,84	1,008423e-014
41,88	4,396108e-015
41,91	-5,578146e-016
41,94	-3,457698e-015
41,97	-4,674385e-015
42,00	-4,696628e-015
42,03	-3,893451e-015
42,06	-3,239524e-015
42,09	-3,951412e-015
42,13	-5,918971e-015
42,16	-7,876697e-015
42,19	-8,882325e-015
42,22	-8,297313e-015
42,25	-5,928198e-015
42,28	-2,869874e-015
42,31	-6,348164e-016
42,34	1,993358e-016
42,38	-3,197404e-016
42,41	-1,757529e-015
42,44	-2,776387e-015
42,47	-2,072617e-015
42,50	2,021623e-016
42,53	3,080818e-015
42,56	5,924080e-015
42,59	8,511178e-015
42,63	1,114868e-014
42,66	1,426643e-014
42,69	1,720781e-014
42,72	1,849361e-014
42,75	1,765235e-014
42,78	1,585482e-014
42,81	1,445893e-014
42,84	1,367138e-014
42,88	1,313160e-014
42,91	1,222336e-014
42,94	9,308641e-015
42,97	3,876607e-015
43,00	-1,096138e-015
43,03	-2,531523e-015
43,06	-9,908697e-016
43,09	1,046061e-015
43,13	1,995137e-015
43,16	1,721320e-015
43,19	9,959385e-016
43,22	4,842218e-016
43,25	9,805891e-017
43,28	-9,173388e-016
43,31	-3,454357e-015
43,34	-6,750169e-015
43,38	-7,448781e-015
43,41	-3,153107e-015
43,44	3,766439e-015
43,47	8,422950e-015
43,50	9,193494e-015
43,53	9,778624e-015
43,56	1,462452e-014
43,59	2,351673e-014
43,63	3,257536e-014
43,66	3,904102e-014
43,69	4,312140e-014
43,72	4,691102e-014
43,75	5,265205e-014
43,78	6,085659e-014
43,81	7,004727e-014
43,84	7,815652e-014
43,88	8,317180e-014
43,91	8,364884e-014
43,94	8,001651e-014
43,97	7,450871e-014
44,00	6,968067e-014
44,03	6,775625e-014
44,06	7,029864e-014
44,09	7,606970e-014
44,13	8,029634e-014
44,16	7,936254e-014
44,19	7,445460e-014
44,22	6,819313e-014
44,25	6,140023e-014
44,28	5,481384e-014
44,31	5,001543e-014
44,34	4,767533e-014
44,38	4,707621e-014
44,41	4,695464e-014
44,44	4,595385e-014
44,47	4,347470e-014
44,50	3,996265e-014
44,53	3,559618e-014
44,56	3,008210e-014
44,59	2,386720e-014
44,63	1,807949e-014
44,66	1,380067e-014
44,69	1,163434e-014
44,72	1,025668e-014
44,75	6,370009e-015
44,78	-7,202457e-016
44,81	-6,202631e-015
44,84	-5,329852e-015
44,88	3,984037e-016
44,91	5,938299e-015
44,94	8,631789e-015
44,97	8,702247e-015
45,00	6,249378e-015
45,03	1,054067e-015
45,06	-4,767346e-015
45,09	-7,620999e-015
45,13	-6,923963e-015
45,16	-5,369985e-015
45,19	-4,620866e-015
45,22	-4,059216e-015
45,25	-2,699395e-015
45,28	5,940811e-017
45,31	3,508577e-015
45,34	5,454627e-015
45,38	5,268514e-015
45,41	5,192940e-015
45,44	6,777842e-015
45,47	8,326816e-015
45,50	7,669921e-015
45,53	5,877332e-015
45,56	6,153577e-015
45,59	9,473559e-015
45,63	1,285285e-014
45,66	1,245878e-014
45,69	7,801163e-015
45,72	2,388095e-015
45,75	5,456363e-016
45,78	3,122817e-015
45,81	6,399822e-015
45,84	6,177513e-015
45,88	1,724893e-015
45,91	-4,827335e-015
45,94	-1,026981e-014
45,97	-1,152377e-014
46,00	-8,412446e-015
46,03	-4,839284e-015
46,06	-4,777521e-015
46,09	-7,477081e-015
46,13	-8,089511e-015
46,16	-3,723927e-015
46,19	2,698003e-015
46,22	6,676907e-015
46,25	7,719565e-015
46,28	7,800617e-015
46,31	7,336692e-015
46,34	5,512041e-015
46,38	2,286296e-015
46,41	-1,058634e-015
46,44	-2,413278e-015
46,47	-6,041188e-016
46,50	3,109952e-015
46,53	6,340683e-015
46,56	8,224827e-015
46,59	9,883047e-015
46,63	1,245015e-014
46,66	1,529778e-014
46,69	1,628769e-014
46,72	1,428262e-014
46,75	1,100569e-014
46,78	9,054923e-015
46,81	8,503541e-015
46,84	6,913628e-015
46,88	3,100759e-015
46,91	-5,456140e-016
46,94	-1,133815e-015
46,97	1,110126e-015
47,00	4,195627e-015
47,03	7,172505e-015
47,06	1,002355e-014
47,09	1,238977e-014
47,13	1,347890e-014
47,16	1,256028e-014
47,19	9,848699e-015
47,22	6,585425e-015
47,25	3,383780e-015
47,28	1,705820e-016
47,31	-2,444212e-015
47,34	-3,685965e-015
47,38	-3,515728e-015
47,41	-2,482938e-015
47,44	-1,134448e-015
47,47	5,459939e-016
47,50	2,604173e-015
47,53	4,319586e-015
47,56	4,859787e-015
47,59	4,171500e-015
47,63	2,856496e-015
47,66	1,808830e-015
47,69	1,473206e-015
47,72	1,620647e-015
47,75	3,074672e-015
47,78	8,052891e-015
47,81	1,634021e-014
47,84	2,277875e-014
47,88	2,198090e-014
47,91	1,480040e-014
47,94	7,108508e-015
47,97	2,853761e-015
48,00	1,481580e-015
48,03	1,694493e-015
48,06	3,719483e-015
48,09	7,326893e-015
48,13	1,095882e-014
48,16	1,319995e-014
48,19	1,323299e-014
48,22	1,068888e-014
48,25	6,555537e-015
48,28	3,603305e-015
48,31	3,751796e-015
48,34	4,699539e-015
48,38	2,558153e-015
48,41	-2,129992e-015
48,44	-5,321451e-015
48,47	-5,336265e-015
48,50	-3,773434e-015
48,53	-2,402036e-015
48,56	-2,091027e-015
48,59	-2,846184e-015
48,63	-3,347575e-015
48,66	-2,113812e-015
48,69	3,375531e-016
48,72	1,629487e-015
48,75	2,822562e-016
48,78	-2,048121e-015
48,81	-2,429371e-015
48,84	-1,221505e-015
48,88	-1,838468e-015
48,91	-4,669222e-015
48,94	-5,526897e-015
48,97	-1,965156e-015
49,00	3,205218e-015
49,03	6,107520e-015
49,06	6,417234e-015
49,09	6,883508e-015
49,13	9,149901e-015
49,16	1,127590e-014
49,19	1,058165e-014
49,22	7,602385e-015
49,25	5,306758e-015
49,28	5,458408e-015
49,31	7,226541e-015
49,34	8,766180e-015
49,38	8,743421e-015
49,41	6,485801e-015
49,44	2,412502e-015
49,47	-1,660441e-015
49,50	-4,147877e-015
49,53	-4,796396e-015
49,56	-3,875521e-015
49,59	-2,497401e-015
49,63	-2,238199e-015
49,66	-2,841785e-015
49,69	-3,076437e-015
49,72	-2,653645e-015
49,75	-9,224549e-016
49,78	2,795339e-015
49,81	6,814897e-015
49,84	8,804057e-015
49,88	8,676847e-015
49,91	7,581000e-015
49,94	6,524629e-015
49,97	5,918345e-015

Task Name	Scan
First Mass	0,00
Scan Width	50,00

Start Time	08.05.2023 15:38:24

Mass [amu]	Ion Current [A]
0,00	2,638985e-014
0,03	1,237963e-014
0,06	4,174617e-015
0,09	1,110304e-015
0,13	9,372926e-016
0,16	3,310491e-015
0,19	9,869379e-015
0,22	2,142288e-014
0,25	3,494756e-014
0,28	4,505713e-014
0,31	4,907398e-014
0,34	4,934560e-014
0,38	5,024506e-014
0,41	5,322473e-014
0,44	5,635377e-014
0,47	5,839009e-014
0,50	5,973854e-014
0,53	6,139941e-014
0,56	6,648282e-014
0,59	7,715549e-014
0,63	8,795411e-014
0,66	9,057310e-014
0,69	8,488523e-014
0,72	7,766529e-014
0,75	7,439375e-014
0,78	7,764032e-014
0,81	8,994541e-014
0,84	1,152454e-013
0,88	1,581642e-013
0,91	2,210232e-013
0,94	2,993632e-013
0,97	3,809872e-013
1,00	4,513308e-013
1,03	5,015850e-013
1,06	5,326259e-013
1,09	5,505572e-013
1,13	5,598356e-013
1,16	5,616070e-013
1,19	5,554091e-013
1,22	5,399918e-013
1,25	5,132630e-013
1,28	4,737231e-013
1,31	4,232117e-013
1,34	3,664226e-013
1,38	3,064007e-013
1,41	2,434877e-013
1,44	1,816466e-013
1,47	1,322048e-013
1,50	1,072054e-013
1,53	1,126112e-013
1,56	1,501938e-013
1,59	2,213086e-013
1,63	3,265123e-013
1,66	4,640233e-013
1,69	6,298854e-013
1,72	8,185623e-013
1,75	1,022543e-012
1,78	1,231098e-012
1,81	1,430448e-012
1,84	1,607670e-012
1,88	1,755511e-012
1,91	1,873741e-012
1,94	1,966060e-012
1,97	2,034534e-012
2,00	2,076892e-012
2,03	2,089971e-012
2,06	2,074242e-012
2,09	2,033217e-012
2,13	1,969667e-012
2,16	1,883679e-012
2,19	1,772885e-012
2,22	1,635438e-012
2,25	1,477776e-012
2,28	1,317581e-012
2,31	1,170400e-012
2,34	1,033889e-012
2,38	8,917562e-013
2,41	7,310880e-013
2,44	5,527852e-013
2,47	3,720025e-013
2,50	2,133449e-013
2,53	9,923849e-014
2,56	3,652124e-014
2,59	1,373955e-014
2,63	1,092193e-014
2,66	1,197987e-014
2,69	1,045306e-014
2,72	7,083898e-015
2,75	4,731543e-015
2,78	4,763135e-015
2,81	5,769386e-015
2,84	5,089640e-015
2,88	1,591436e-015
2,91	-2,863373e-015
2,94	-4,948299e-015
2,97	-3,245369e-015
3,00	5,389232e-016
3,03	3,592947e-015
3,06	4,171482e-015
3,09	2,513127e-015
3,13	9,641860e-016
3,16	1,904583e-015
3,19	4,571871e-015
3,22	5,479587e-015
3,25	2,203126e-015
3,28	-3,768066e-015
3,31	-7,929861e-015
3,34	-7,171558e-015
3,38	-2,845256e-015
3,41	1,742719e-015
3,44	5,396008e-015
3,47	8,536968e-015
3,50	1,120391e-014
3,53	1,384806e-014
3,56	1,824187e-014
3,59	2,612901e-014
3,63	3,657370e-014
3,66	4,575734e-014
3,69	5,074758e-014
3,72	5,163666e-014
3,75	5,027015e-014
3,78	4,909396e-014
3,81	4,898003e-014
3,84	4,786893e-014
3,88	4,459376e-014
3,91	4,161003e-014
3,94	4,176385e-014
3,97	4,494629e-014
4,00	4,863658e-014
4,03	5,041679e-014
4,06	4,955485e-014
4,09	4,655488e-014
4,13	4,190925e-014
4,16	3,631240e-014
4,19	3,131512e-014
4,22	2,750539e-014
4,25	2,344945e-014
4,28	1,836041e-014
4,31	1,352911e-014
4,34	1,045750e-014
4,38	9,393644e-015
4,41	9,214986e-015
4,44	7,955805e-015
4,47	4,234037e-015
4,50	-1,446101e-015
4,53	-7,284193e-015
4,56	-1,193349e-014
4,59	-1,517928e-014
4,63	-1,728319e-014
4,66	-1,832925e-014
4,69	-1,833227e-014
4,72	-1,769854e-014
4,75	-1,746937e-014
4,78	-1,842715e-014
4,81	-1,949850e-014
4,84	-1,949743e-014
4,88	-2,035467e-014
4,91	-2,365702e-014
4,94	-2,587707e-014
4,97	-2,315214e-014
5,00	-1,727002e-014
5,03	-1,284265e-014
5,06	-1,261765e-014
5,09	-1,627731e-014
5,13	-2,118135e-014
5,16	-2,487960e-014
5,19	-2,652510e-014
5,22	-2,588701e-014
5,25	-2,310015e-014
5,28	-1,912479e-014
5,31	-1,594167e-014
5,34	-1,634109e-014
5,38	-2,101185e-014
5,41	-2,607719e-014
5,44	-2,684291e-014
5,47	-2,293372e-014
5,50	-1,783297e-014
5,53	-1,463549e-014
5,56	-1,331800e-014
5,59	-1,220391e-014
5,63	-1,154477e-014
5,66	-1,393350e-014
5,69	-2,001215e-014
5,72	-2,614541e-014
5,75	-2,844380e-014
5,78	-2,687094e-014
5,81	-2,413681e-014
5,84	-2,234460e-014
5,88	-2,127603e-014
5,91	-1,918567e-014
5,94	-1,551446e-014
5,97	-1,271678e-014
6,00	-1,388428e-014
6,03	-1,832547e-014
6,06	-2,199427e-014
6,09	-2,300726e-014
6,13	-2,355709e-014
6,16	-2,579635e-014
6,19	-2,868578e-014
6,22	-2,971709e-014
6,25	-2,814737e-014
6,28	-2,537322e-014
6,31	-2,271580e-014
6,34	-2,019330e-014
6,38	-1,795257e-014
6,41	-1,711525e-014
6,44	-1,779908e-014
6,47	-1,864279e-014
6,50	-1,871873e-014
6,53	-1,707261e-014
6,56	-1,233823e-014
6,59	-5,772704e-015
6,63	-1,146092e-015
6,66	6,138900e-017
6,69	-6,589770e-016
6,72	-2,664392e-015
6,75	-6,720936e-015
6,78	-1,219019e-014
6,81	-1,656781e-014
6,84	-1,853029e-014
6,88	-1,957009e-014
6,91	-2,102864e-014
6,94	-2,088048e-014
6,97	-1,599310e-014
7,00	-7,471723e-015
7,03	-1,224151e-015
7,06	-1,931013e-015
7,09	-7,721567e-015
7,13	-1,276823e-014
7,16	-1,460593e-014
7,19	-1,554564e-014
7,22	-1,729609e-014
7,25	-1,882361e-014
7,28	-1,918226e-014
7,31	-1,879013e-014
7,34	-1,854151e-014
7,38	-1,902585e-014
7,41	-2,024202e-014
7,44	-2,236510e-014
7,47	-2,571097e-014
7,50	-2,860744e-014
7,53	-2,760556e-014
7,56	-2,180181e-014
7,59	-1,501764e-014
7,63	-1,205140e-014
7,66	-1,359987e-014
7,69	-1,623937e-014
7,72	-1,714388e-014
7,75	-1,646955e-014
7,78	-1,507772e-014
7,81	-1,300728e-014
7,84	-1,028968e-014
7,88	-7,200883e-015
7,91	-4,126372e-015
7,94	-2,193421e-015
7,97	-3,147677e-015
8,00	-7,385088e-015
8,03	-1,278637e-014
8,06	-1,707320e-014
8,09	-2,035301e-014
8,13	-2,316122e-014
8,16	-2,405043e-014
8,19	-2,196773e-014
8,22	-1,838721e-014
8,25	-1,478053e-014
8,28	-1,077582e-014
8,31	-6,436096e-015
8,34	-3,652664e-015
8,38	-4,195183e-015
8,41	-8,114018e-015
8,44	-1,383461e-014
8,47	-1,868009e-014
8,50	-1,987415e-014
8,53	-1,654657e-014
8,56	-1,150695e-014
8,59	-9,502666e-015
8,63	-1,266185e-014
8,66	-1,886539e-014
8,69	-2,448677e-014
8,72	-2,716923e-014
8,75	-2,617250e-014
8,78	-2,247208e-014
8,81	-1,879981e-014
8,84	-1,679759e-014
8,88	-1,481591e-014
8,91	-1,087217e-014
8,94	-6,340278e-015
8,97	-4,769077e-015
9,00	-7,380011e-015
9,03	-1,128387e-014
9,06	-1,305700e-014
9,09	-1,226695e-014
9,13	-1,010868e-014
9,16	-7,562202e-015
9,19	-6,201771e-015
9,22	-7,551515e-015
9,25	-1,096560e-014
9,28	-1,375655e-014
9,31	-1,354820e-014
9,34	-1,154774e-014
9,38	-1,302936e-014
9,41	-2,127467e-014
9,44	-3,194020e-014
9,47	-3,712219e-014
9,50	-3,402858e-014
9,53	-2,673684e-014
9,56	-2,059797e-014
9,59	-1,771427e-014
9,63	-1,735130e-014
9,66	-1,818602e-014
9,69	-1,964733e-014
9,72	-2,200927e-014
9,75	-2,449993e-014
9,78	-2,425563e-014
9,81	-1,981374e-014
9,84	-1,389462e-014
9,88	-1,020162e-014
9,91	-9,731463e-015
9,94	-1,161739e-014
9,97	-1,492529e-014
10,00	-1,852481e-014
10,03	-2,094675e-014
10,06	-2,125800e-014
10,09	-1,988747e-014
10,13	-1,800648e-014
10,16	-1,606735e-014
10,19	-1,409188e-014
10,22	-1,312195e-014
10,25	-1,471541e-014
10,28	-1,882259e-014
10,31	-2,300994e-014
10,34	-2,451317e-014
10,38	-2,313257e-014
10,41	-2,078124e-014
10,44	-1,864758e-014
10,47	-1,682253e-014
10,50	-1,567940e-014
10,53	-1,595672e-014
10,56	-1,742479e-014
10,59	-1,843039e-014
10,63	-1,785851e-014
10,66	-1,642409e-014
10,69	-1,554533e-014
10,72	-1,623971e-014
10,75	-1,830106e-014
10,78	-1,979622e-014
10,81	-1,889920e-014
10,84	-1,628126e-014
10,88	-1,440690e-014
10,91	-1,492848e-014
10,94	-1,760296e-014
10,97	-2,076946e-014
11,00	-2,273211e-014
11,03	-2,357813e-014
11,06	-2,449853e-014
11,09	-2,510880e-014
11,13	-2,320534e-014
11,16	-1,779331e-014
11,19	-1,143992e-014
11,22	-8,203290e-015
11,25	-9,763375e-015
11,28	-1,495092e-014
11,31	-2,160093e-014
11,34	-2,721284e-014
11,38	-2,947714e-014
11,41	-2,742488e-014
11,44	-2,184562e-014
11,47	-1,492540e-014
11,50	-8,535840e-015
11,53	-2,105755e-015
11,56	6,393258e-015
11,59	1,714328e-014
11,63	2,768199e-014
11,66	3,524763e-014
11,69	3,889181e-014
11,72	3,976009e-014
11,75	4,020854e-014
11,78	4,286579e-014
11,81	4,909865e-014
11,84	5,684822e-014
11,88	6,142793e-014
11,91	6,011960e-014
11,94	5,509629e-014
11,97	5,070102e-014
12,00	4,918499e-014
12,03	5,015540e-014
12,06	5,200074e-014
12,09	5,275312e-014
12,13	5,116550e-014
12,16	4,761561e-014
12,19	4,358893e-014
12,22	3,975063e-014
12,25	3,503399e-014
12,28	2,947025e-014
12,31	2,617908e-014
12,34	2,726834e-014
12,38	2,985681e-014
12,41	2,934971e-014
12,44	2,431110e-014
12,47	1,580207e-014
12,50	5,515455e-015
12,53	-3,316089e-015
12,56	-6,707144e-015
12,59	-3,512583e-015
12,63	2,926176e-015
12,66	6,740733e-015
12,69	3,416562e-015
12,72	-6,460809e-015
12,75	-1,720864e-014
12,78	-2,332152e-014
12,81	-2,385698e-014
12,84	-2,050539e-014
12,88	-1,389810e-014
12,91	-4,114385e-015
12,94	6,464036e-015
12,97	1,350334e-014
13,00	1,435099e-014
13,03	9,893144e-015
13,06	3,137163e-015
13,09	-2,892535e-015
13,13	-6,430979e-015
13,16	-7,312320e-015
13,19	-6,310116e-015
13,22	-4,681917e-015
13,25	-4,225751e-015
13,28	-5,909626e-015
13,31	-8,596647e-015
13,34	-1,049569e-014
13,38	-1,080635e-014
13,41	-9,482793e-015
13,44	-7,510517e-015
13,47	-7,472780e-015
13,50	-1,129747e-014
13,53	-1,739690e-014
13,56	-2,143622e-014
13,59	-1,991156e-014
13,63	-1,295958e-014
13,66	-4,206690e-015
13,69	1,779856e-015
13,72	2,685115e-015
13,75	3,815391e-016
13,78	-7,562069e-016
13,81	2,003642e-015
13,84	7,624885e-015
13,88	1,270953e-014
13,91	1,444087e-014
13,94	1,249244e-014
13,97	8,639766e-015
14,00	5,073529e-015
14,03	3,326486e-015
14,06	4,123040e-015
14,09	7,057642e-015
14,13	1,059024e-014
14,16	1,325016e-014
14,19	1,442347e-014
14,22	1,363925e-014
14,25	1,034230e-014
14,28	4,899430e-015
14,31	-1,034530e-015
14,34	-5,229858e-015
14,38	-6,081417e-015
14,41	-3,959571e-015
14,44	-1,116673e-015
14,47	7,546259e-016
14,50	2,218576e-015
14,53	4,853916e-015
14,56	9,084084e-015
14,59	1,273843e-014
14,63	1,268539e-014
14,66	9,016241e-015
14,69	4,525884e-015
14,72	-2,917189e-017
14,75	-5,889091e-015
14,78	-1,269262e-014
14,81	-1,848210e-014
14,84	-2,198526e-014
14,88	-2,313051e-014
14,91	-2,231617e-014
14,94	-1,973184e-014
14,97	-1,500726e-014
15,00	-8,203923e-015
15,03	-1,536155e-015
15,06	1,830328e-015
15,09	1,724003e-015
15,13	1,303758e-015
15,16	2,409649e-015
15,19	3,158520e-015
15,22	1,626623e-015
15,25	-9,976778e-016
15,28	-3,007972e-015
15,31	-4,644104e-015
15,34	-6,236553e-015
15,38	-6,805926e-015
15,41	-5,213996e-015
15,44	-1,329749e-015
15,47	3,445508e-015
15,50	7,192986e-015
15,53	1,055865e-014
15,56	1,686680e-014
15,59	2,715102e-014
15,63	3,824241e-014
15,66	4,752623e-014
15,69	5,549386e-014
15,72	6,256370e-014
15,75	6,778514e-014
15,78	7,114592e-014
15,81	7,382116e-014
15,84	7,632051e-014
15,88	7,866578e-014
15,91	8,140208e-014
15,94	8,427693e-014
15,97	8,523824e-014
16,00	8,285501e-014
16,03	7,829390e-014
16,06	7,375782e-014
16,09	7,086116e-014
16,13	7,022745e-014
16,16	7,065384e-014
16,19	6,949558e-014
16,22	6,517498e-014
16,25	5,896537e-014
16,28	5,380229e-014
16,31	5,147502e-014
16,34	5,099506e-014
16,38	4,929715e-014
16,41	4,404910e-014
16,44	3,645277e-014
16,47	2,964160e-014
16,50	2,390132e-014
16,53	1,739601e-014
16,56	1,150266e-014
