Sourcefile	20230508 155818 Faraday Airdemo Scan Analog.qmp
Exporttime	08.05.2023 16:03:06

Start Time	08.05.2023 15:58:27
End Time	08.05.2023 16:02:53


Task Name	Scan
First Mass	0,00
Scan Width	50,00

Start Time	08.05.2023 15:58:27

Mass [amu]	Ion Current [A]
32,00	-7,062399e-014
32,03	-6,791364e-014
32,06	-6,461309e-014
32,09	-6,330456e-014
32,13	-6,557809e-014
32,16	-7,122073e-014
32,19	-7,869650e-014
32,22	-8,528813e-014
32,25	-8,888538e-014
32,28	-8,948939e-014
32,31	-8,770933e-014
32,34	-8,379064e-014
32,38	-7,896463e-014
32,41	-7,567600e-014
32,44	-7,580921e-014
32,47	-7,956511e-014
32,50	-8,501243e-014
32,53	-8,876747e-014
32,56	-8,971894e-014
32,59	-9,040122e-014
32,63	-9,305477e-014
32,66	-9,744998e-014
32,69	-1,016049e-013
32,72	-1,026522e-013
32,75	-9,991424e-014
32,78	-9,672367e-014
32,81	-9,568800e-014
32,84	-9,487084e-014
32,88	-9,218874e-014
32,91	-8,932063e-014
32,94	-8,900562e-014
32,97	-9,231942e-014
33,00	-9,837554e-014
33,03	-1,042195e-013
33,06	-1,062375e-013
33,09	-1,031712e-013
33,13	-9,762485e-014
33,16	-9,411378e-014
33,19	-9,509375e-014
33,22	-9,886847e-014
33,25	-1,017646e-013
33,28	-1,018831e-013
33,31	-9,985483e-014
33,34	-9,723214e-014
33,38	-9,514304e-014
33,41	-9,308897e-014
33,44	-9,021314e-014
33,47	-8,842328e-014
33,50	-9,055727e-014
33,53	-9,572676e-014
33,56	-1,002977e-013
33,59	-1,021698e-013
33,63	-1,013088e-013
33,66	-9,784082e-014
33,69	-9,221495e-014
33,72	-8,653975e-014
33,75	-8,352109e-014
33,78	-8,387095e-014
33,81	-8,639748e-014
33,84	-8,999209e-014
33,88	-9,331177e-014
33,91	-9,449756e-014
33,94	-9,299893e-014
33,97	-8,977460e-014
34,00	-8,654838e-014
34,03	-8,538704e-014
34,06	-8,723714e-014
34,09	-9,153037e-014
34,13	-9,736577e-014
34,16	-1,033537e-013
34,19	-1,069197e-013
34,22	-1,061437e-013
34,25	-1,016738e-013
34,28	-9,576153e-014
34,31	-9,071456e-014
34,34	-8,800043e-014
34,38	-8,780646e-014
34,41	-8,917799e-014
34,44	-9,095884e-014
34,47	-9,297092e-014
34,50	-9,518965e-014
34,53	-9,646273e-014
34,56	-9,564380e-014
34,59	-9,332810e-014
34,63	-9,160031e-014
34,66	-9,229114e-014
34,69	-9,555919e-014
34,72	-9,924863e-014
34,75	-1,001769e-013
34,78	-9,720250e-014
34,81	-9,211959e-014
34,84	-8,799243e-014
34,88	-8,750884e-014
34,91	-9,129553e-014
34,94	-9,688874e-014
34,97	-1,007037e-013
35,00	-1,011670e-013
35,03	-9,877118e-014
35,06	-9,469827e-014
35,09	-9,065416e-014
35,13	-8,833738e-014
35,16	-8,864032e-014
35,19	-9,139629e-014
35,22	-9,530294e-014
35,25	-9,883443e-014
35,28	-1,010113e-013
35,31	-1,006345e-013
35,34	-9,685321e-014
35,38	-9,131899e-014
35,41	-8,688651e-014
35,44	-8,413340e-014
35,47	-8,158367e-014
35,50	-7,858495e-014
35,53	-7,639355e-014
35,56	-7,617799e-014
35,59	-7,749658e-014
35,63	-7,978251e-014
35,66	-8,289834e-014
35,69	-8,575114e-014
35,72	-8,668370e-014
35,75	-8,451962e-014
35,78	-7,901534e-014
35,81	-7,234638e-014
35,84	-6,838617e-014
35,88	-6,891902e-014
35,91	-7,284796e-014
35,94	-7,813747e-014
35,97	-8,248579e-014
36,00	-8,441706e-014
36,03	-8,487604e-014
36,06	-8,623812e-014
36,09	-8,954471e-014
36,13	-9,304399e-014
36,16	-9,355038e-014
36,19	-8,989185e-014
36,22	-8,491236e-014
36,25	-8,307540e-014
36,28	-8,642792e-014
36,31	-9,334910e-014
36,34	-9,993379e-014
36,38	-1,027008e-013
36,41	-1,009595e-013
36,44	-9,625909e-014
36,47	-9,055299e-014
36,50	-8,587371e-014
36,53	-8,383927e-014
36,56	-8,429477e-014
36,59	-8,566942e-014
36,63	-8,667186e-014
36,66	-8,688295e-014
36,69	-8,675147e-014
36,72	-8,788939e-014
36,75	-9,196569e-014
36,78	-9,809337e-014
36,81	-1,026514e-013
36,84	-1,030732e-013
36,88	-1,002140e-013
36,91	-9,606342e-014
36,94	-9,192283e-014
36,97	-8,970472e-014
37,00	-9,121840e-014
37,03	-9,491178e-014
37,06	-9,697607e-014
37,09	-9,637210e-014
37,13	-9,559308e-014
37,16	-9,627606e-014
37,19	-9,643511e-014
37,22	-9,349643e-014
37,25	-8,919742e-014
37,28	-8,827758e-014
37,31	-9,215508e-014
37,34	-9,700809e-014
37,38	-9,828989e-014
37,41	-9,542542e-014
37,44	-9,209347e-014
37,47	-9,201474e-014
37,50	-9,476967e-014
37,53	-9,690441e-014
37,56	-9,597760e-014
37,59	-9,232939e-014
37,63	-8,840487e-014
37,66	-8,690193e-014
37,69	-8,846826e-014
37,72	-9,082967e-014
37,75	-9,104174e-014
37,78	-8,910762e-014
37,81	-8,818701e-014
37,84	-9,013594e-014
37,88	-9,256281e-014
37,91	-9,254283e-014
37,94	-9,124724e-014
37,97	-9,160010e-014
38,00	-9,325089e-014
38,03	-9,341569e-014
38,06	-9,131084e-014
38,09	-8,896055e-014
38,13	-8,857864e-014
38,16	-9,095869e-014
38,19	-9,538513e-014
38,22	-9,939156e-014
38,25	-9,983908e-014
38,28	-9,563009e-014
38,31	-8,854037e-014
38,34	-8,188643e-014
38,38	-7,852986e-014
38,41	-7,899679e-014
38,44	-8,204577e-014
38,47	-8,651291e-014
38,50	-9,123735e-014
38,53	-9,468840e-014
38,56	-9,577946e-014
38,59	-9,445691e-014
38,63	-9,161488e-014
38,66	-8,874965e-014
38,69	-8,753716e-014
38,72	-8,877966e-014
38,75	-9,128786e-014
38,78	-9,265156e-014
38,81	-9,135702e-014
38,84	-8,814459e-014
38,88	-8,498805e-014
38,91	-8,309098e-014
38,94	-8,300006e-014
38,97	-8,489911e-014
39,00	-8,785273e-014
39,03	-9,031435e-014
39,06	-9,161027e-014
39,09	-9,245655e-014
39,13	-9,350554e-014
39,16	-9,407635e-014
39,19	-9,325367e-014
39,22	-9,169678e-014
39,25	-9,127130e-014
39,28	-9,224304e-014
39,31	-9,276147e-014
39,34	-9,170606e-014
39,38	-8,964061e-014
39,41	-8,776324e-014
39,44	-8,765084e-014
39,47	-8,998730e-014
39,50	-9,220725e-014
39,53	-9,039080e-014
39,56	-8,469893e-014
39,59	-8,033035e-014
39,63	-8,225207e-014
39,66	-8,900318e-014
39,69	-9,330291e-014
39,72	-9,103535e-014
39,75	-8,597901e-014
39,78	-8,363004e-014
39,81	-8,552692e-014
39,84	-9,099005e-014
39,88	-9,930519e-014
39,91	-1,085213e-013
39,94	-1,152005e-013
39,97	-1,166808e-013
40,00	-1,132850e-013
40,03	-1,078027e-013
40,06	-1,022577e-013
40,09	-9,652672e-014
40,13	-9,074772e-014
40,16	-8,681453e-014
40,19	-8,581917e-014
40,22	-8,598371e-014
40,25	-8,549362e-014
40,28	-8,532632e-014
40,31	-8,749047e-014
40,34	-9,232259e-014
40,38	-9,815935e-014
40,41	-1,025634e-013
40,44	-1,037439e-013
40,47	-1,016780e-013
40,50	-9,776690e-014
40,53	-9,283543e-014
40,56	-8,708396e-014
40,59	-8,226677e-014
40,63	-8,115312e-014
40,66	-8,433339e-014
40,69	-8,923302e-014
40,72	-9,253737e-014
40,75	-9,329699e-014
40,78	-9,326302e-014
40,81	-9,412849e-014
40,84	-9,575001e-014
40,88	-9,718476e-014
40,91	-9,768387e-014
40,94	-9,635959e-014
40,97	-9,302833e-014
41,00	-8,946901e-014
41,03	-8,740387e-014
41,06	-8,639395e-014
41,09	-8,543370e-014
41,13	-8,489848e-014
41,16	-8,604060e-014
41,19	-8,895928e-014
41,22	-9,167222e-014
41,25	-9,183430e-014
41,28	-8,910532e-014
41,31	-8,530463e-014
41,34	-8,271857e-014
41,38	-8,275031e-014
41,41	-8,548515e-014
41,44	-8,996863e-014
41,47	-9,390469e-014
41,50	-9,376211e-014
41,53	-8,869853e-014
41,56	-8,315637e-014
41,59	-8,208718e-014
41,63	-8,593220e-014
41,66	-9,143563e-014
41,69	-9,430774e-014
41,72	-9,205927e-014
41,75	-8,656145e-014
41,78	-8,180010e-014
41,81	-7,903001e-014
41,84	-7,676974e-014
41,88	-7,381281e-014
41,91	-7,018854e-014
41,94	-6,724732e-014
41,97	-6,726026e-014
42,00	-7,148850e-014
42,03	-7,869530e-014
42,06	-8,536475e-014
42,09	-8,818645e-014
42,13	-8,740171e-014
42,16	-8,618094e-014
42,19	-8,664327e-014
42,22	-8,817995e-014
42,25	-8,890451e-014
42,28	-8,753359e-014
42,31	-8,419538e-014
42,34	-7,984512e-014
42,38	-7,575856e-014
42,41	-7,368854e-014
42,44	-7,476696e-014
42,47	-7,864342e-014
42,50	-8,450827e-014
42,53	-9,067913e-014
42,56	-9,429749e-014
42,59	-9,411144e-014
42,63	-9,109971e-014
42,66	-8,645808e-014
42,69	-8,252109e-014
42,72	-8,325775e-014
42,75	-8,950313e-014
42,78	-9,585116e-014
42,81	-9,588244e-014
42,84	-8,946870e-014
42,88	-8,253548e-014
42,91	-8,021733e-014
42,94	-8,301333e-014
42,97	-8,912298e-014
43,00	-9,650839e-014
43,03	-1,017620e-013
43,06	-1,007225e-013
43,09	-9,281202e-014
43,13	-8,309722e-014
43,16	-7,794470e-014
43,19	-7,898088e-014
43,22	-8,273175e-014
43,25	-8,586101e-014
43,28	-8,844012e-014
43,31	-9,168039e-014
43,34	-9,522883e-014
43,38	-9,721161e-014
43,41	-9,614378e-014
43,44	-9,372289e-014
43,47	-9,329974e-014
43,50	-9,470694e-014
43,53	-9,453925e-014
43,56	-9,089993e-014
43,59	-8,381852e-014
43,63	-7,314615e-014
43,66	-6,027512e-014
43,69	-4,899734e-014
43,72	-4,205808e-014
43,75	-3,890365e-014
43,78	-3,680465e-014
43,81	-3,391950e-014
43,84	-3,118618e-014
43,88	-3,015174e-014
43,91	-3,012267e-014
43,94	-2,920473e-014
43,97	-2,722260e-014
44,00	-2,535485e-014
44,03	-2,355858e-014
44,06	-2,059193e-014
44,09	-1,700278e-014
44,13	-1,677462e-014
44,16	-2,278247e-014
44,19	-3,181638e-014
44,22	-3,901551e-014
44,25	-4,443568e-014
44,28	-5,057859e-014
44,31	-5,683438e-014
44,34	-5,998251e-014
44,38	-5,873265e-014
44,41	-5,623997e-014
44,44	-5,758673e-014
44,47	-6,479046e-014
44,50	-7,585110e-014
44,53	-8,765988e-014
44,56	-9,766657e-014
44,59	-1,042482e-013
44,63	-1,070355e-013
44,66	-1,069910e-013
44,69	-1,057800e-013
44,72	-1,044413e-013
44,75	-1,030102e-013
44,78	-1,013726e-013
44,81	-9,964446e-014
44,84	-9,739251e-014
44,88	-9,378770e-014
44,91	-8,952942e-014
44,94	-8,700777e-014
44,97	-8,804031e-014
45,00	-9,219230e-014
45,03	-9,661708e-014
45,06	-9,832911e-014
45,09	-9,755954e-014
45,13	-9,681925e-014
45,16	-9,719349e-014
45,19	-9,781263e-014
45,22	-9,756233e-014
45,25	-9,622415e-014
45,28	-9,428251e-014
45,31	-9,194869e-014
45,34	-8,959558e-014
45,38	-8,825644e-014
45,41	-8,799045e-014
45,44	-8,723701e-014
45,47	-8,538772e-014
45,50	-8,431076e-014
45,53	-8,569366e-014
45,56	-8,895503e-014
45,59	-9,281015e-014
45,63	-9,621798e-014
45,66	-9,790897e-014
45,69	-9,737086e-014
45,72	-9,566730e-014
45,75	-9,430276e-014
45,78	-9,395682e-014
45,81	-9,477084e-014
45,84	-9,688809e-014
45,88	-9,906973e-014
45,91	-9,793765e-014
45,94	-9,147152e-014
45,97	-8,261808e-014
46,00	-7,692860e-014
46,03	-7,717119e-014
46,06	-8,151827e-014
46,09	-8,621674e-014
46,13	-8,914046e-014
46,16	-9,054250e-014
46,19	-9,160762e-014
46,22	-9,330636e-014
46,25	-9,563950e-014
46,28	-9,778421e-014
46,31	-9,902380e-014
46,34	-9,907004e-014
46,38	-9,826944e-014
46,41	-9,783473e-014
46,44	-9,883241e-014
46,47	-1,005394e-013
46,50	-1,010440e-013
46,53	-9,931342e-014
46,56	-9,573583e-014
46,59	-9,166629e-014
46,63	-8,823941e-014
46,66	-8,564021e-014
46,69	-8,451600e-014
46,72	-8,614899e-014
46,75	-9,002980e-014
46,78	-9,311607e-014
46,81	-9,277580e-014
46,84	-8,971122e-014
46,88	-8,707987e-014
46,91	-8,683289e-014
46,94	-8,759910e-014
46,97	-8,740034e-014
47,00	-8,699764e-014
47,03	-8,763303e-014
47,06	-8,784570e-014
47,09	-8,572907e-014
47,13	-8,202187e-014
47,16	-7,950757e-014
47,19	-8,062586e-014
47,22	-8,509222e-014
47,25	-8,977758e-014
47,28	-9,159203e-014
47,31	-9,005833e-014
47,34	-8,797442e-014
47,38	-8,925459e-014
47,41	-9,387366e-014
47,44	-9,713877e-014
47,47	-9,584965e-014
47,50	-9,151743e-014
47,53	-8,723470e-014
47,56	-8,475402e-014
47,59	-8,408579e-014
47,63	-8,427291e-014
47,66	-8,481398e-014
47,69	-8,628301e-014
47,72	-8,932084e-014
47,75	-9,352392e-014
47,78	-9,783127e-014
47,81	-1,014899e-013
47,84	-1,032281e-013
47,88	-1,011087e-013
47,91	-9,584269e-014
47,94	-9,143610e-014
47,97	-9,056404e-014
48,00	-9,219166e-014
48,03	-9,394983e-014
48,06	-9,419990e-014
48,09	-9,217907e-014
48,13	-8,851383e-014
48,16	-8,496018e-014
48,19	-8,214444e-014
48,22	-7,972989e-014
48,25	-7,893665e-014
48,28	-8,137824e-014
48,31	-8,668791e-014
48,34	-9,341670e-014
48,38	-9,965143e-014
48,41	-1,032160e-013
48,44	-1,033159e-013
48,47	-1,009945e-013
48,50	-9,824355e-014
48,53	-9,699673e-014
48,56	-9,729733e-014
48,59	-9,614966e-014
48,63	-9,072464e-014
48,66	-8,296481e-014
48,69	-7,806508e-014
48,72	-7,877944e-014
48,75	-8,321920e-014
48,78	-8,746462e-014
48,81	-8,870689e-014
48,84	-8,621970e-014
48,88	-8,145618e-014
48,91	-7,785773e-014
48,94	-7,892401e-014
48,97	-8,470149e-014
49,00	-9,134497e-014
49,03	-9,592906e-014
49,06	-9,902496e-014
49,09	-1,014351e-013
49,13	-1,020503e-013
49,16	-1,001827e-013
49,19	-9,719258e-014
49,22	-9,438280e-014
49,25	-9,217820e-014
49,28	-9,182801e-014
49,31	-9,410656e-014
49,34	-9,719589e-014
49,38	-9,860893e-014
49,41	-9,705422e-014
49,44	-9,225970e-014
49,47	-8,615593e-014
49,50	-8,275601e-014
49,53	-8,418983e-014
49,56	-8,884444e-014
49,59	-9,416753e-014
49,63	-9,854020e-014
49,66	-1,003308e-013
49,69	-9,831600e-014
49,72	-9,375199e-014
49,75	-8,892317e-014
49,78	-8,407194e-014
49,81	-7,936413e-014
49,84	-7,738283e-014
49,88	-7,996913e-014
49,91	-8,481723e-014
49,94	-8,824717e-014
49,97	-8,981441e-014

Task Name	Scan
First Mass	0,00
Scan Width	50,00

Start Time	08.05.2023 15:58:37

Mass [amu]	Ion Current [A]
0,00	-1,231034e-014
0,03	-5,495938e-015
0,06	-1,807440e-015
0,09	-5,016064e-016
0,13	-5,543422e-016
0,16	-1,965085e-015
0,19	-5,509332e-015
0,22	-1,125944e-014
0,25	-1,793431e-014
0,28	-2,454930e-014
0,31	-3,129030e-014
0,34	-3,796816e-014
0,38	-4,335483e-014
0,41	-4,670983e-014
0,44	-4,913424e-014
0,47	-5,137707e-014
0,50	-5,109992e-014
0,53	-4,569511e-014
0,56	-3,574519e-014
0,59	-2,476550e-014
0,63	-1,886392e-014
0,66	-2,293653e-014
0,69	-3,440313e-014
0,72	-4,597342e-014
0,75	-5,302136e-014
0,78	-5,336593e-014
0,81	-4,392485e-014
0,84	-2,006432e-014
0,88	2,371484e-014
0,91	8,947338e-014
0,94	1,702243e-013
0,97	2,515562e-013
1,00	3,206742e-013
1,03	3,733097e-013
1,06	4,120627e-013
1,09	4,407371e-013
1,13	4,604835e-013
1,16	4,688833e-013
1,19	4,625608e-013
1,22	4,407262e-013
1,25	4,056633e-013
1,28	3,611383e-013
1,31	3,112242e-013
1,34	2,580329e-013
1,38	1,998344e-013
1,41	1,352141e-013
1,44	6,928290e-014
1,47	1,314155e-014
1,50	-2,170955e-014
1,53	-2,718201e-014
1,56	1,553645e-016
1,59	5,962186e-014
1,63	1,499494e-013
1,66	2,725738e-013
1,69	4,305872e-013
1,72	6,236379e-013
1,75	8,425527e-013
1,78	1,070566e-012
1,81	1,291879e-012
1,84	1,496835e-012
1,88	1,678754e-012
1,91	1,831131e-012
1,94	1,949313e-012
1,97	2,030994e-012
2,00	2,074718e-012
2,03	2,080314e-012
2,06	2,050688e-012
2,09	1,992959e-012
2,13	1,916696e-012
2,16	1,826892e-012
2,19	1,718479e-012
2,22	1,583363e-012
2,25	1,425306e-012
2,28	1,263957e-012
2,31	1,117893e-012
2,34	9,836921e-013
2,38	8,391057e-013
2,41	6,675809e-013
2,44	4,743583e-013
2,47	2,821976e-013
2,50	1,185871e-013
2,53	3,138804e-015
2,56	-6,175294e-014
2,59	-9,014024e-014
2,63	-1,009510e-013
2,66	-1,065125e-013
2,69	-1,106887e-013
2,72	-1,140014e-013
2,75	-1,167074e-013
2,78	-1,186980e-013
2,81	-1,201869e-013
2,84	-1,215469e-013
2,88	-1,223587e-013
2,91	-1,224003e-013
2,94	-1,219837e-013
2,97	-1,212765e-013
3,00	-1,205723e-013
3,03	-1,198024e-013
3,06	-1,183936e-013
3,09	-1,170176e-013
3,13	-1,173394e-013
3,16	-1,187230e-013
3,19	-1,182850e-013
3,22	-1,155967e-013
3,25	-1,139244e-013
3,28	-1,156204e-013
3,31	-1,190619e-013
3,34	-1,209328e-013
3,38	-1,192432e-013
3,41	-1,139468e-013
3,44	-1,066662e-013
3,47	-9,964904e-014
3,50	-9,399036e-014
3,53	-8,961654e-014
3,56	-8,623267e-014
3,59	-8,296667e-014
3,63	-7,897781e-014
3,66	-7,481797e-014
3,69	-7,112788e-014
3,72	-6,716699e-014
3,75	-6,274319e-014
3,78	-5,987150e-014
3,81	-6,055730e-014
3,84	-6,435247e-014
3,88	-6,869783e-014
3,91	-7,029934e-014
3,94	-6,805511e-014
3,97	-6,521120e-014
4,00	-6,550689e-014
4,03	-6,886431e-014
4,06	-7,356258e-014
4,09	-7,911780e-014
4,13	-8,516094e-014
4,16	-9,044039e-014
4,19	-9,338291e-014
4,22	-9,363637e-014
4,25	-9,350699e-014
4,28	-9,520575e-014
4,31	-9,743240e-014
4,34	-9,781820e-014
4,38	-9,683835e-014
4,41	-9,727559e-014
4,44	-1,010378e-013
4,47	-1,073243e-013
4,50	-1,141619e-013
4,53	-1,205647e-013
4,56	-1,254782e-013
4,59	-1,267958e-013
4,63	-1,236973e-013
4,66	-1,180262e-013
4,69	-1,124961e-013
4,72	-1,096978e-013
4,75	-1,118240e-013
4,78	-1,183301e-013
4,81	-1,253236e-013
4,84	-1,290887e-013
4,88	-1,290963e-013
4,91	-1,277181e-013
4,94	-1,277723e-013
4,97	-1,302862e-013
5,00	-1,340534e-013
5,03	-1,365090e-013
5,06	-1,353025e-013
5,09	-1,305122e-013
5,13	-1,259121e-013
5,16	-1,258740e-013
5,19	-1,307028e-013
5,22	-1,368735e-013
5,25	-1,404731e-013
5,28	-1,396457e-013
5,31	-1,352988e-013
5,34	-1,302630e-013
5,38	-1,271578e-013
5,41	-1,262345e-013
5,44	-1,263493e-013
5,47	-1,275785e-013
5,50	-1,303225e-013
5,53	-1,331484e-013
5,56	-1,344462e-013
5,59	-1,344401e-013
5,63	-1,333219e-013
5,66	-1,303410e-013
5,69	-1,258826e-013
5,72	-1,216737e-013
5,75	-1,191991e-013
5,78	-1,184268e-013
5,81	-1,177358e-013
5,84	-1,159010e-013
5,88	-1,132643e-013
5,91	-1,107389e-013
5,94	-1,095873e-013
5,97	-1,112615e-013
6,00	-1,157429e-013
6,03	-1,217815e-013
6,06	-1,281304e-013
6,09	-1,327788e-013
6,13	-1,335712e-013
6,16	-1,306663e-013
6,19	-1,270214e-013
6,22	-1,262367e-013
6,25	-1,289067e-013
6,28	-1,311516e-013
6,31	-1,291087e-013
6,34	-1,241026e-013
6,38	-1,203800e-013
6,41	-1,192198e-013
6,44	-1,185832e-013
6,47	-1,173915e-013
6,50	-1,171749e-013
6,53	-1,195229e-013
6,56	-1,230747e-013
6,59	-1,237507e-013
6,63	-1,192051e-013
6,66	-1,122170e-013
6,69	-1,081451e-013
6,72	-1,105022e-013
6,75	-1,192590e-013
6,78	-1,305473e-013
6,81	-1,380486e-013
6,84	-1,379052e-013
6,88	-1,325371e-013
6,91	-1,275015e-013
6,94	-1,251318e-013
6,97	-1,234672e-013
7,00	-1,208704e-013
7,03	-1,188186e-013
7,06	-1,193404e-013
7,09	-1,224644e-013
7,13	-1,266600e-013
7,16	-1,293559e-013
7,19	-1,282204e-013
7,22	-1,236698e-013
7,25	-1,188471e-013
7,28	-1,171635e-013
7,31	-1,200601e-013
7,34	-1,257785e-013
7,38	-1,310668e-013
7,41	-1,342979e-013
7,44	-1,351798e-013
7,47	-1,338652e-013
7,50	-1,321224e-013
7,53	-1,316329e-013
7,56	-1,312963e-013
7,59	-1,295106e-013
7,63	-1,267651e-013
7,66	-1,238445e-013
7,69	-1,208648e-013
7,72	-1,188259e-013
7,75	-1,189858e-013
7,78	-1,210862e-013
7,81	-1,233134e-013
7,84	-1,235437e-013
7,88	-1,214302e-013
7,91	-1,192361e-013
7,94	-1,193999e-013
7,97	-1,215891e-013
8,00	-1,232864e-013
8,03	-1,228136e-013
8,06	-1,206014e-013
8,09	-1,179322e-013
8,13	-1,154163e-013
8,16	-1,127694e-013
8,19	-1,097330e-013
8,22	-1,069843e-013
8,25	-1,057783e-013
8,28	-1,065582e-013
8,31	-1,086819e-013
8,34	-1,115033e-013
8,38	-1,143637e-013
8,41	-1,159605e-013
8,44	-1,157235e-013
8,47	-1,147582e-013
8,50	-1,140481e-013
8,53	-1,135816e-013
8,56	-1,132998e-013
8,59	-1,131552e-013
8,63	-1,132955e-013
8,66	-1,146849e-013
8,69	-1,175541e-013
8,72	-1,198690e-013
8,75	-1,196168e-013
8,78	-1,176774e-013
8,81	-1,168415e-013
8,84	-1,187422e-013
8,88	-1,223404e-013
8,91	-1,249809e-013
8,94	-1,248665e-013
8,97	-1,230803e-013
9,00	-1,228136e-013
9,03	-1,251135e-013
9,06	-1,273779e-013
9,09	-1,279015e-013
9,13	-1,278169e-013
9,16	-1,274561e-013
9,19	-1,259332e-013
9,22	-1,245803e-013
9,25	-1,254059e-013
9,28	-1,266945e-013
9,31	-1,252220e-013
9,34	-1,212371e-013
9,38	-1,171727e-013
9,41	-1,132665e-013
9,44	-1,084367e-013
9,47	-1,049009e-013
9,50	-1,069593e-013
9,53	-1,142898e-013
9,56	-1,215089e-013
9,59	-1,249352e-013
9,63	-1,253629e-013
9,66	-1,249778e-013
9,69	-1,246878e-013
9,72	-1,237131e-013
9,75	-1,210058e-013
9,78	-1,167948e-013
9,81	-1,124088e-013
9,84	-1,097046e-013
9,88	-1,108990e-013
9,91	-1,168498e-013
9,94	-1,249112e-013
9,97	-1,308735e-013
10,00	-1,323402e-013
10,03	-1,290486e-013
10,06	-1,227757e-013
10,09	-1,168379e-013
10,13	-1,136470e-013
10,16	-1,132372e-013
10,19	-1,138954e-013
10,22	-1,139962e-013
10,25	-1,137987e-013
10,28	-1,145432e-013
10,31	-1,162429e-013
10,34	-1,179828e-013
10,38	-1,188138e-013
10,41	-1,175752e-013
10,44	-1,141381e-013
10,47	-1,102698e-013
10,50	-1,077990e-013
10,53	-1,077199e-013
10,56	-1,104193e-013
10,59	-1,143259e-013
10,63	-1,167065e-013
10,66	-1,168263e-013
10,69	-1,154678e-013
10,72	-1,129125e-013
10,75	-1,095138e-013
10,78	-1,064324e-013
10,81	-1,060415e-013
10,84	-1,104649e-013
10,88	-1,173872e-013
10,91	-1,212904e-013
10,94	-1,200700e-013
10,97	-1,156843e-013
11,00	-1,102711e-013
11,03	-1,058337e-013
11,06	-1,044603e-013
11,09	-1,067581e-013
11,13	-1,111499e-013
11,16	-1,146637e-013
11,19	-1,155038e-013
11,22	-1,145762e-013
11,25	-1,134775e-013
11,28	-1,125835e-013
11,31	-1,119363e-013
11,34	-1,122067e-013
11,38	-1,136188e-013
11,41	-1,148158e-013
11,44	-1,140671e-013
11,47	-1,117088e-013
11,50	-1,094554e-013
11,53	-1,072869e-013
11,56	-1,038891e-013
11,59	-9,923798e-014
11,63	-9,382932e-014
11,66	-8,704442e-014
11,69	-7,862606e-014
11,72	-6,997745e-014
11,75	-6,233818e-014
11,78	-5,560483e-014
11,81	-4,993625e-014
11,84	-4,691962e-014
11,88	-4,818043e-014
11,91	-5,280552e-014
11,94	-5,739950e-014
11,97	-5,926332e-014
12,00	-5,822896e-014
12,03	-5,580773e-014
12,06	-5,367571e-014
12,09	-5,234956e-014
12,13	-5,154463e-014
12,16	-5,200699e-014
12,19	-5,480894e-014
12,22	-5,943265e-014
12,25	-6,499501e-014
12,28	-7,097163e-014
12,31	-7,560026e-014
12,34	-7,681574e-014
12,38	-7,510479e-014
12,41	-7,394178e-014
12,44	-7,695198e-014
12,47	-8,428270e-014
12,50	-9,256167e-014
12,53	-9,852012e-014
12,56	-1,014047e-013
12,59	-1,023123e-013
12,63	-1,023383e-013
12,66	-1,018568e-013
12,69	-1,016480e-013
12,72	-1,026778e-013
12,75	-1,039885e-013
12,78	-1,036348e-013
12,81	-1,022567e-013
12,84	-1,025670e-013
12,88	-1,049550e-013
12,91	-1,067099e-013
12,94	-1,057226e-013
12,97	-1,027577e-013
13,00	-9,968574e-014
13,03	-9,669337e-014
13,06	-9,343140e-014
13,09	-9,210962e-014
13,13	-9,521670e-014
13,16	-1,006294e-013
13,19	-1,036120e-013
13,22	-1,029180e-013
13,25	-1,011755e-013
13,28	-1,009830e-013
13,31	-1,029688e-013
13,34	-1,053674e-013
13,38	-1,051342e-013
13,41	-1,013016e-013
13,44	-9,585298e-014
13,47	-9,208098e-014
13,50	-9,373200e-014
13,53	-1,017810e-013
13,56	-1,112655e-013
13,59	-1,156470e-013
13,63	-1,136347e-013
13,66	-1,089404e-013
13,69	-1,045572e-013
13,72	-1,001449e-013
13,75	-9,519717e-014
13,78	-9,097232e-014
13,81	-8,826951e-014
13,84	-8,713326e-014
13,88	-8,845898e-014
13,91	-9,219992e-014
13,94	-9,547132e-014
13,97	-9,521793e-014
14,00	-9,165663e-014
14,03	-8,834945e-014
14,06	-8,888809e-014
14,09	-9,309478e-014
14,13	-9,743375e-014
14,16	-9,894245e-014
14,19	-9,701222e-014
14,22	-9,249750e-014
14,25	-8,731449e-014
14,28	-8,390778e-014
14,31	-8,438310e-014
14,34	-8,986302e-014
14,38	-9,833170e-014
14,41	-1,043602e-013
14,44	-1,046939e-013
14,47	-1,021694e-013
14,50	-1,009668e-013
14,53	-1,015953e-013
14,56	-1,029042e-013
14,59	-1,046661e-013
14,63	-1,067071e-013
14,66	-1,081235e-013
14,69	-1,079143e-013
14,72	-1,058898e-013
14,75	-1,025831e-013
14,78	-9,874125e-014
14,81	-9,602575e-014
14,84	-9,589077e-014
14,88	-9,702621e-014
14,91	-9,734402e-014
14,94	-9,682644e-014
14,97	-9,630189e-014
15,00	-9,654198e-014
15,03	-9,770449e-014
15,06	-9,788746e-014
15,09	-9,578936e-014
15,13	-9,402177e-014
15,16	-9,518253e-014
15,19	-9,747250e-014
15,22	-9,824783e-014
